p0lmx,p0lmy,p0lmz,thum10x,thum10y,thum10z,thum11x,thum11y,thum11z,thum12x,thum12y,thum12z,thum13x,thum13y,thumn3z,index0x,index0y,index0z,index1x,index1y,index1z,index2x,index2y,index2z,index3x,index3y,index3z,middle0x,middle0y,middle0z,middle1x,middle1y,middle1z,middle2x,middle2y,middle2z,middle3x,middle3y,middle3z,ring0x,ring0y,ring0z,ring1x,ring1y,ring1z,ring2x,ring2y,ring2z,ring3x,ring3y,ring3z,pinky0x,pinky0y,pinky0z,pinky1x,pinky1y,pinky1z,pinky2x,pinky2y,pinky2z,pinky3x,pinky3y,pinky3z,sign
-0.410832316,-0.731745899,-0.543842614,0,0,0,0.49533949,0.247766265,0.832616759,0.227299382,0.396807366,0.889313727,-0.031617065,0.577784154,0.815576993,0.49332028,0.118053181,0.861799598,0.408318579,0.627264206,0.663185912,0.318780652,0.933518479,0.164079694,0.222707157,0.962906089,-0.152359397,0.413176761,0.134123242,0.900719668,0.470089194,0.731914875,0.493271493,0.24055428,0.958620137,-0.152253315,0.013831665,0.903798481,-0.427734719,0.322749216,0.161151029,0.932664618,0.49891845,0.718508812,0.484587935,0.317244758,0.931807442,-0.176325423,0.072486854,0.888522106,-0.453071873,0.231532625,0.174966568,0.956963606,0.565187653,0.65815144,0.497392801,0.356262454,0.924778903,-0.133645218,0.027542374,0.922228645,-0.385662733,t
-0.383624583,-0.721843958,-0.575997829,0,0,0,0.452625458,0.248607699,0.856343626,0.203951589,0.375297646,0.904187716,-0.046541198,0.538335284,0.841444615,0.477404926,0.099359935,0.873047616,0.401471043,0.528903389,0.747717999,0.308335522,0.894138252,0.324724488,0.198363889,0.980073304,-0.010396466,0.396308677,0.111963113,0.911264887,0.443874134,0.723669595,0.528467663,0.214732174,0.969363144,-0.119269395,-0.010158457,0.91631368,-0.40033242,0.304749694,0.135503186,0.942744138,0.471624281,0.713572619,0.518058543,0.313867845,0.936189099,-0.158230675,0.07952842,0.892728402,-0.443521399,0.212858216,0.146100031,0.966098422,0.531166036,0.659909703,0.53139611,0.504829305,0.846714582,-0.167993422,0.228326301,0.844019176,-0.485282115,t
-0.202570051,-0.464070052,-0.862324953,0,0,0,0.271797157,-0.048369847,0.961138212,-0.0846305,0.07103881,0.993876836,-0.374340797,0.290902675,0.880479756,0.343508156,-0.215620518,0.914062328,0.20401602,-0.226139616,0.952490597,0.204016038,-0.226140039,0.952490493,0.205324444,-0.180597332,0.961886935,0.257238512,-0.22553131,0.939661629,0.202221823,-0.274168156,0.940179853,0.222041933,-0.196787909,0.954972198,0.232783758,-0.147368965,0.961298138,0.160030353,-0.223594983,0.961454923,0.302331365,0.357614336,0.88357667,0.178433766,0.902104809,0.392897321,0.02254537,0.993944523,0.1075453,0.065336873,-0.230333009,0.970915958,0.363734623,0.292975718,0.884229808,0.247902818,0.868036753,0.430181808,0.053746386,0.983940912,0.170210478,u
0.357326359,-0.214026064,-0.909126341,0,0,0,-0.112617465,-0.319887173,0.940738807,-0.321205689,-0.327630915,0.888529622,-0.557065734,-0.263425839,0.787581485,0.00799391,-0.378246704,0.925670313,-0.332803005,0.04520408,0.941912284,-0.332802983,0.045204008,0.941912295,-0.40427266,0.369793386,0.836550338,-0.069700223,-0.419829718,0.904922586,-0.267689868,0.137499315,0.953643577,-0.408169357,0.752248946,0.517222678,-0.727742679,0.620116462,-0.292995165,-0.159639647,-0.452627009,0.877293551,-0.235957721,0.127209129,0.963401158,-0.374211727,0.754062854,0.539772912,-0.417289066,0.859682916,0.294644056,-0.239178495,-0.488783258,0.838978292,-0.163499806,0.091247845,0.982314433,-0.317166932,0.743033632,0.589326869,-0.405162103,0.851417446,0.333064563,u
0.082049713,-0.247896075,-0.965305865,0,0,0,0.068573423,-0.263139821,0.962317578,-0.17660804,-0.243482942,0.953690546,-0.430973052,-0.143883444,0.890819725,0.175339167,-0.395686401,0.901492345,-0.074788961,-0.04332299,0.996257863,-0.12280039,0.636852134,0.761143498,-0.104237214,0.910149677,0.40095158,0.089261437,-0.423732819,0.90137833,0.003328444,0.149039582,0.988825629,-0.138720392,0.791595539,0.59509088,-0.239514645,0.935036502,0.261418201,-0.008796484,-0.440981521,0.897473075,0.012301042,0.160998804,0.98687794,-0.036407634,0.804156956,0.593300998,-0.125187471,0.950821582,0.283313284,-0.100102453,-0.46297438,0.880700983,0.093393331,0.116570639,0.988781559,-0.001872026,0.756515077,0.653973572,-0.152637429,0.915728839,0.371675273,u
0.136752382,-0.317623526,-0.938303828,0,0,0,-0.005160837,-0.207257703,0.978272769,-0.302270604,-0.160507484,0.939611531,-0.567266944,-0.011814275,0.823449232,0.096298334,-0.338274472,0.936107372,-0.14908845,0.297925373,0.942874915,-0.181479133,0.851468642,0.492002516,-0.155187634,0.968603291,0.194227863,0.009295289,-0.362925531,0.931771784,-0.064383464,0.307668833,0.94931273,-0.064383457,0.30766864,0.949312793,-0.11750257,0.684314299,0.719657617,-0.088923674,-0.376616464,0.922091437,-0.03492544,0.263760253,0.963955778,-0.091465381,0.851399991,0.516480531,-0.170854939,0.962017392,0.212911078,-0.179742302,-0.396194292,0.900401459,0.025749125,0.212738,0.976769945,0.012764595,0.812547256,0.582755543,-0.091432311,0.949622321,0.29976254,v
0.307740003,-0.201360747,-0.929919302,0,0,0,-0.11302143,-0.317806784,0.941395243,-0.37016758,-0.30508067,0.877440452,-0.628222046,-0.192915825,0.753737717,-0.003977044,-0.424457422,0.905439164,-0.31454651,0.154702036,0.936550999,-0.348878697,0.725969266,0.592665402,-0.303975009,0.890488567,0.338569499,-0.08604389,-0.456956137,0.885317761,-0.23250034,0.160026043,0.959341054,-0.317820014,0.783489908,0.533979403,-0.349275937,0.911167174,0.218587969,-0.179594085,-0.479147921,0.859164265,-0.202833115,0.140708417,0.969051015,-0.26596438,0.768308679,0.582206769,-0.313413926,0.907774529,0.278777898,-0.263446493,-0.50516291,0.821831114,-0.128695007,0.10140598,0.986485896,-0.213664061,0.729896999,0.649305814,-0.300385077,0.872411244,0.385574153,v
0.795896053,0.072113276,-0.601123273,0,0,0,-0.402136576,-0.471867354,0.784619255,-0.48354239,-0.524766968,0.700575753,-0.59235877,-0.56346821,0.575859935,-0.292781996,-0.50426905,0.812398565,-0.669475876,-0.322169633,0.669334579,-0.669475785,-0.322170044,0.669334472,-0.831613108,-0.013174635,0.555199124,-0.329612925,-0.565071164,0.756339805,-0.684051403,-0.178816869,0.707176219,-0.85903155,0.408161001,0.308981218,-0.811416324,0.581604697,0.057788626,-0.376211637,-0.620602474,0.68798065,-0.68572112,-0.16886223,0.708005715,-0.685721172,-0.168862061,0.708005705,-0.777630591,0.086919426,0.622684252,-0.408190154,-0.674020701,0.615692206,-0.611915216,-0.169271146,0.772597598,-0.807785867,0.437862248,0.394662697,-0.807378116,0.568174259,0.159118158,w
0.284654498,-0.180403665,-0.941502154,0,0,0,-0.127683696,-0.386760821,0.913297838,-0.381102451,-0.344950545,0.857770391,-0.659620945,-0.166790149,0.732858277,0.022994199,-0.442372331,0.896536663,-0.254019035,-0.396511583,0.882186428,-0.279501944,-0.263248826,0.923351893,-0.279501931,-0.263249181,0.923351796,-0.059330218,-0.475115943,0.877920706,-0.226831679,-0.470994767,0.852473647,-0.23172354,-0.349576602,0.907799758,-0.233349857,-0.299886821,0.924994994,-0.153368867,-0.497526322,0.853783081,-0.149774798,-0.142802414,0.978353198,-0.234519847,0.592194989,0.770912145,-0.254017583,0.71059304,0.656149829,-0.237979078,-0.523460125,0.818141464,-0.090061033,-0.063568157,0.993905478,-0.199578323,0.656557193,0.727393391,-0.259844204,0.788044981,0.558091478,w
0.284278989,-0.376666456,-0.881650627,0,0,0,-0.123816205,-0.183352911,0.975218569,-0.361763244,-0.160253455,0.918393263,-0.817812298,0.276232943,0.504854837,0.038120542,-0.233654925,0.971572025,-0.237897895,-0.297467644,0.924617539,-0.256078723,-0.219727342,0.941351997,-0.272812792,-0.134996436,0.952548761,-0.043478586,-0.271536776,0.96144547,-0.218949919,-0.258058505,0.940992423,-0.222402423,-0.191747288,0.955913249,-0.222402386,-0.191747489,0.955913217,-0.137065722,-0.300820033,0.943779792,-0.127766992,0.014625115,0.991696376,-0.241841883,0.702702468,0.669120128,-0.258190006,0.769205735,0.584517286,-0.221198857,-0.33585785,0.915571172,-0.058733826,-0.026267116,0.997928042,-0.182194021,0.68228869,0.708016583,-0.1993444,0.725156011,0.659098301,w
-0.336829603,-0.345091432,-0.876046658,0,0,0,0.434079528,-0.243763747,0.86726824,0.225759282,-0.179229619,0.95755391,0.02611269,-0.060077266,0.997852118,0.43120258,-0.343296711,0.834393015,0.313890158,-0.310955046,0.897095273,0.32420199,-0.206644498,0.923141983,0.328155295,-0.153495395,0.932069346,0.348035063,-0.350860538,0.869349457,0.416196239,0.305089991,0.856563359,0.157673687,0.870418119,0.466381074,-0.060231227,0.976682806,0.206065273,0.254482687,-0.345560168,0.903231273,0.433492546,0.285013316,0.854898603,0.258460526,0.866727925,0.426592148,0.040555195,0.986137596,0.160897226,0.161318295,-0.347546523,0.923681667,0.490932405,0.212222587,0.844953813,0.334277105,0.832240523,0.442305923,0.073959974,0.975056308,0.209272833,x
-0.323609769,-0.041163564,-0.945294797,0,0,0,0.367554243,-0.520786288,0.77050991,0.248740636,-0.499097154,0.830078386,0.00639873,-0.378844313,0.925438298,0.399489097,-0.602363747,0.691061776,0.287983835,-0.505627036,0.813269089,0.300469859,-0.389809696,0.870497711,0.309070715,-0.256195467,0.915881639,0.315261004,-0.617580397,0.720558778,0.402783535,0.002329322,0.915292302,0.162838285,0.684498326,0.710595338,-0.046508281,0.868529504,0.493450586,0.221048078,-0.619888294,0.752911847,0.419139898,-0.010248646,0.907863817,0.263260627,0.693627099,0.670503759,0.067456905,0.882385126,0.465667323,0.127365167,-0.624915931,0.770232558,0.47456792,-0.081198921,0.876465644,0.33862485,0.650678479,0.679669572,0.098539478,0.856033965,0.507440462,x
-0.337352306,-0.170844629,-0.925745904,0,0,0,0.423359798,-0.403810808,0.810989095,0.241235028,-0.364932343,0.899238592,0.081346123,-0.288007546,0.954166894,0.443392151,-0.49376391,0.748064571,0.314507041,-0.436405888,0.842991828,0.324921062,-0.32036684,0.889826608,0.329804311,-0.231515973,0.915220996,0.360634758,-0.509648277,0.781153765,0.405434274,0.14982737,0.901762058,0.183278808,0.798256487,0.573755574,-0.010522891,0.941693535,0.336307232,0.267262043,-0.512905813,0.815780992,0.43385169,0.119669402,0.893001649,0.239860519,0.785356951,0.570685019,0.036160786,0.93512539,0.352466881,0.174303071,-0.520635566,0.835797253,0.493097603,0.043522294,0.868884666,0.312881247,0.74553801,0.588454248,0.072406007,0.910590346,0.406918409,x
-0.462957859,-0.178428903,-0.868235648,0,0,0,0.756935396,-0.45143952,0.47249462,0.83153674,-0.396893096,0.388616162,0.934187579,-0.253576299,0.25098332,0.509336693,-0.496185735,0.70311866,0.45162197,0.123798224,0.883578857,0.306599996,0.783249454,0.540848162,0.166272181,0.963834623,0.208269972,0.430824335,-0.506262196,0.747053533,0.525122576,0.136470248,0.840013185,0.315282512,0.795061329,0.518145174,0.116347158,0.944641161,0.30678399,0.342677164,-0.503078197,0.793400712,0.54229651,0.136987247,0.828944503,0.417613006,0.77571733,0.473140571,0.217067981,0.942270687,0.254965575,0.252809602,-0.504814569,0.825378432,0.193443681,-0.350280124,0.916451514,0.242002832,-0.312294151,0.918644106,0.300369734,-0.261149913,0.917376011,y
-0.421332538,-0.276771665,-0.863641322,0,0,0,0.758382367,-0.382515427,0.527767121,0.812907852,-0.348088861,0.466920731,0.921039602,-0.221162472,0.320582613,0.497543791,-0.408113206,0.765436991,0.410358441,0.248267295,0.877478946,0.256626763,0.834111372,0.488263171,0.123102346,0.981756729,0.144912174,0.417726977,-0.417003413,0.807225078,0.485327797,0.246109203,0.83897985,0.276591657,0.840917215,0.465140079,0.061433876,0.975766547,0.210013154,0.327734647,-0.412842259,0.84979484,0.50231337,0.22160115,0.835807519,0.386840374,0.811522159,0.437934141,0.181174838,0.967203412,0.17802595,0.236770331,-0.414992288,0.878476642,0.230586042,-0.249083445,0.940631445,0.309772862,-0.167898207,0.935869097,0.340405788,-0.132516679,0.93089378,y
-0.420741111,-0.259599715,-0.86924386,0,0,0,0.769049635,-0.378980993,0.514719406,0.810895174,-0.351161685,0.468118027,0.91584225,-0.229823349,0.32926312,0.474973951,-0.427136585,0.769385523,0.408408643,0.243507168,0.879719637,0.273486759,0.829379922,0.487169311,0.144919433,0.980105714,0.135613962,0.394442326,-0.433472163,0.81025745,0.484337271,0.205405814,0.850426869,0.311742779,0.814184312,0.489816645,0.112073371,0.965688263,0.234277056,0.304171574,-0.42642406,0.851846333,0.496395775,0.176249427,0.850016102,0.422378207,0.77472104,0.470535823,0.239229469,0.947877428,0.21047005,0.212872203,-0.425605172,0.879514447,0.160806362,-0.28972285,0.943505159,0.24128792,-0.220988872,0.944957173,0.29109223,-0.17243662,0.941026528,y
-0.409700841,-0.899652481,-0.150899306,0,0,0,0.538776625,0.586749126,0.604520646,0.291662664,0.728464364,0.619897218,0.023192295,0.856961981,0.514857535,0.535699686,0.48201076,0.693319172,0.409713471,0.435205785,0.801704931,0.415208108,0.469234162,0.779372522,0.420199448,0.502958539,0.755291422,0.457272136,0.512057616,0.727117041,0.484694273,0.85200437,0.197888898,0.249023588,0.859822679,-0.445749048,0.02915063,0.717684409,-0.695758097,0.367732225,0.548884192,0.750665808,0.507043005,0.8407345,0.189928647,0.298407337,0.835927037,-0.460628972,0.078935642,0.710227405,-0.699532843,0.277529851,0.570488196,0.772994437,0.564190143,0.795405221,0.221404647,0.390503751,0.813196509,-0.431530136,0.14579383,0.72393206,-0.67428965,z
-0.337334394,-0.937432647,-0.086171493,0,0,0,0.507265073,0.645076344,0.571453109,0.25218798,0.773998003,0.580799719,-0.001115305,0.875466935,0.483276733,0.481931826,0.57404032,0.66198144,0.370488763,0.606104654,0.703828974,0.370488785,0.606104507,0.703829089,0.370554927,0.607012534,0.703011258,0.400714116,0.600510195,0.691965103,0.418595783,0.897681834,0.137640461,0.168889565,0.837623809,-0.519483078,-0.04355233,0.660682943,-0.749400589,0.308143254,0.632071237,0.711008921,0.431802334,0.892962913,0.127137641,0.258866995,0.79604783,-0.547079273,0.057680557,0.623396465,-0.779775481,0.216084513,0.648354993,0.730029648,0.487662122,0.858161369,0.160451609,0.370272415,0.770367262,-0.519068993,0.132238954,0.622874914,-0.771064006,z
-0.250878811,-0.968018413,-0.000417078,0,0,0,0.345884584,0.757831939,0.553222023,0.056658733,0.872484433,0.485345961,-0.183016856,0.932662132,0.310879683,0.328767498,0.697294395,0.636939918,0.193346904,0.779782829,0.595445811,0.196008518,0.792903251,0.576961953,0.200052464,0.812697171,0.547268051,0.242140156,0.719739373,0.65064843,0.317586332,0.947486843,0.037518048,0.218409036,0.757329303,-0.615426535,0.086995062,0.542566474,-0.835495948,0.14568862,0.744736147,0.651262541,0.340062406,0.940221607,0.018463222,0.306794909,0.6970396,-0.648083853,0.165149824,0.47133082,-0.866356043,0.050849192,0.754696246,0.654100861,0.389364127,0.919422089,0.055304595,0.503289244,0.642687385,-0.577626923,0.36929864,0.42808908,-0.82483832,z
-0.263929725,-0.964539528,0.002155591,0,0,0,0.509334265,0.707215116,0.490331914,0.250163554,0.818246497,0.517581749,-0.008588722,0.895995095,0.443980881,0.494737963,0.65150669,0.575129012,0.386550764,0.768795788,0.509442385,0.378001662,0.801026061,0.464189608,0.371071209,0.822939323,0.430205798,0.414931945,0.673426193,0.61182403,0.330575309,0.94367103,-0.014316154,0.025962429,0.755647494,-0.654463763,-0.186911707,0.532369133,-0.825619234,0.322360586,0.698816394,0.638544673,0.353156502,0.935093961,-0.029660918,0.114186619,0.717034625,-0.687621089,-0.121111285,0.48690067,-0.865020112,0.231582841,0.709047036,0.666049314,0.421538443,0.906796741,-0.00500115,0.245687664,0.68892594,-0.681922738,-0.030117202,0.492327817,-0.869888656,z
-0.516484678,-0.783669055,-0.345117837,0,0,0,0.635139713,0.313248698,0.706026061,0.414582654,0.47933354,0.773537705,0.182440616,0.659829562,0.728930978,0.570924772,0.245643873,0.783392617,0.390528307,0.317610224,0.864066772,0.390528281,0.317610338,0.864066743,0.39573685,0.333312831,0.855742311,0.495963214,0.277722764,0.822733588,0.578130728,0.730554666,0.363393369,0.365975697,0.885196703,-0.287208262,0.151657179,0.823068841,-0.547318721,0.411175383,0.320042013,0.853526751,0.596663985,0.7214078,0.351515114,0.428500113,0.841588755,-0.328810008,0.183825056,0.774978019,-0.604663062,0.323821651,0.347987143,0.879797981,0.651698811,0.667849103,0.35953614,0.504030714,0.805637759,-0.311289,0.218422037,0.786713287,-0.577385501,z
0.170670539,0.132341206,-0.976400197,0,0,0,-0.063535607,-0.625029696,0.778010993,0.115834451,-0.513275803,0.850370701,0.254477324,-0.361118317,0.897125885,0.061304179,-0.722286032,0.688872039,-0.102490946,-0.456925337,0.883580694,-0.223408425,0.142229452,0.964292206,-0.245674351,0.352651955,0.902928963,0.144457431,-0.691744148,0.707546525,-0.094415252,-0.455407608,0.885262487,-0.094415243,-0.455407469,0.885262559,-0.367559482,0.261291658,0.892539465,0.229839852,-0.644990374,0.728807972,-0.189254502,-0.286083791,0.939328908,-0.477474353,0.35764056,0.802565556,-0.48095361,0.624122442,0.615755473,0.31418004,-0.600835635,0.735042477,-0.190212279,-0.384515429,0.903309013,-0.509536216,0.255563214,0.821620526,-0.50023655,0.54915418,0.66947224,a
0.103519082,0.117787898,-0.9876284,0,0,0,0.003429008,-0.618772049,0.785563106,0.189003573,-0.497480044,0.846635255,0.322266789,-0.343966589,0.881947335,0.119582082,-0.708763829,0.695236621,-0.069749445,-0.412868797,0.908115836,-0.135222978,0.03474597,0.990205768,-0.135223007,0.034746639,0.990205741,0.203221995,-0.676495846,0.707851814,-0.016584718,-0.450917735,0.89241142,-0.016584693,-0.450917672,0.892411453,-0.313276734,0.256000361,0.914506153,0.288964473,-0.627937165,0.72263023,-0.135972856,-0.252468876,0.958003575,-0.434979687,0.385958487,0.81352856,-0.447469082,0.645516644,0.618934312,0.372723298,-0.582261986,0.722529115,-0.13610549,-0.355830696,0.924586292,-0.462981521,0.271277357,0.843834526,-0.463623262,0.570324192,0.678073585,a
0.118060201,0.138393909,-0.983315289,0,0,0,-0.008991097,-0.63501561,0.772446979,0.177021759,-0.514125498,0.839248633,0.311024504,-0.359073337,0.879960281,0.110333317,-0.722883377,0.682104231,-0.08426959,-0.431439118,0.898197597,-0.153872019,0.05519778,0.986547823,-0.176941581,0.432036149,0.884328244,0.193723501,-0.690775226,0.696635337,-0.025598621,-0.474657001,0.879798524,-0.025598632,-0.474657075,0.879798483,-0.325897043,0.230098296,0.916976495,0.279157389,-0.642422114,0.713698101,-0.150101832,-0.272120155,0.950484119,-0.448134926,0.370533974,0.81355987,-0.457184263,0.634589206,0.623120445,0.362834633,-0.5966456,0.715796799,-0.149609866,-0.374764856,0.914968956,-0.476489993,0.255585397,0.841209481,-0.473837523,0.558819072,0.680587428,a
0.140528336,0.037643582,-0.98936075,0,0,0,-0.035073283,-0.56645186,0.823348137,0.154792229,-0.442133754,0.883491431,0.317647669,-0.242850303,0.916582614,0.057254137,-0.660203587,0.74890132,-0.145279956,-0.083551135,0.985856451,-0.185601069,0.5743194,0.797313909,-0.168572075,0.800402942,0.575272619,0.142176649,-0.631719435,0.762047477,-0.094732272,-0.336518489,0.93689973,-0.332742742,0.388492288,0.859276446,-0.334590602,0.707167656,0.622866788,0.230064092,-0.586968362,0.776233635,-0.18960455,-0.156108215,0.969371105,-0.43481534,0.454759102,0.777257859,-0.434218933,0.692169832,0.576502248,0.316266058,-0.54609372,0.775730256,-0.211331338,-0.240156392,0.947451304,-0.476917981,0.355437478,0.803874019,-0.456791098,0.645102089,0.612523622,a
0.144658089,0.042856712,-0.988553166,0,0,0,-0.027862293,-0.564395662,0.825034078,0.159487991,-0.436294995,0.885556468,0.321207628,-0.229397633,0.918804868,0.066606671,-0.660784853,0.747614158,-0.150714059,-0.070225979,0.986079908,-0.203446881,0.570409824,0.79576504,-0.191123335,0.794609716,0.576252783,0.150882074,-0.630657721,0.761252546,-0.098825965,-0.329130654,0.939098739,-0.346523489,0.391606373,0.852388362,-0.352456533,0.694261562,0.62751516,0.237794498,-0.584210724,0.775984283,-0.172408088,-0.19133156,0.966264811,-0.447582566,0.444128282,0.776157146,-0.448664369,0.690999132,0.566763164,0.323171313,-0.541636522,0.776009137,-0.204566332,-0.255688377,0.944868282,-0.487990737,0.352634546,0.798444687,-0.467903121,0.643460737,0.60582584,a
0.136716649,0.040939804,-0.989763856,0,0,0,-0.019696952,-0.566056599,0.824131031,0.167046553,-0.43755843,0.883537248,0.327020871,-0.23177894,0.916152756,0.076902833,-0.658117442,0.748977561,-0.142208694,-0.071429265,0.98725607,-0.200759091,0.570919664,0.796081984,-0.191139624,0.797702859,0.57195786,0.16107307,-0.627376336,0.76187558,-0.103082591,-0.300923134,0.948060782,-0.346783785,0.41825607,0.839525382,-0.34595781,0.725916197,0.594439963,0.247776891,-0.580294575,0.775799471,-0.184890971,-0.157244892,0.97009761,-0.449867774,0.473222127,0.757416533,-0.439316373,0.724538406,0.5310793,0.332858049,-0.537139276,0.775039945,-0.209303411,-0.235719393,0.949014463,-0.488847061,0.365435329,0.792139868,-0.467244149,0.651895554,0.597256303,a
0.187615857,0.107792139,-0.976309955,0,0,0,-0.043879493,-0.611027551,0.790392258,0.130875188,-0.48308651,0.865736166,0.265967244,-0.305931307,0.914148489,0.071830318,-0.69756307,0.712913858,-0.087498317,-0.381359924,0.9202764,-0.233303546,0.03383047,0.971815289,-0.32910468,0.422012766,0.844745722,0.153390937,-0.663418693,0.732357056,-0.072716342,-0.461582826,0.884111774,-0.390553192,0.236416102,0.889705362,-0.429832607,0.558863801,0.70916513,0.23653699,-0.612918411,0.753910654,-0.201847418,-0.260540959,0.944127125,-0.501879133,0.338280266,0.796042586,-0.519900528,0.607497837,0.600541272,0.319071851,-0.56552412,0.760510107,-0.194243624,-0.365171647,0.910449934,-0.522994045,0.202948802,0.827821849,-0.546039469,0.486668782,0.681904975,a
0.133729845,0.086855374,-0.987204373,0,0,0,-0.022224334,-0.600858718,0.799046232,0.153738732,-0.485244264,0.86075688,0.294512558,-0.322537716,0.899573107,0.096762833,-0.686953386,0.720230518,-0.079006513,-0.338067231,0.937799828,-0.224509857,0.386032574,0.894748108,-0.248998959,0.664928685,0.704179921,0.18005642,-0.654425091,0.734375576,-0.039295162,-0.433826747,0.900139013,-0.336492396,0.273230968,0.901175735,-0.374557388,0.612959146,0.695692352,0.265424025,-0.605549561,0.750239839,-0.151471137,-0.242207843,0.958327635,-0.448119814,0.365403341,0.815885427,-0.470386566,0.632148351,0.615731225,0.349253779,-0.56001643,0.751267859,-0.151287741,-0.343450359,0.926905535,-0.47085055,0.231918118,0.851183732,-0.494908406,0.513088101,0.701289006,a
0.144873664,0.100194514,-0.984364092,0,0,0,-0.025864283,-0.609273374,0.792538324,0.148113228,-0.492824991,0.85742988,0.284853006,-0.332588035,0.899023895,0.093642223,-0.695078954,0.712808797,-0.105551988,-0.331334212,0.937590752,-0.225176952,0.421950031,0.878210403,-0.232097103,0.696902252,0.678570694,0.176494829,-0.662070832,0.728362402,-0.052168637,-0.436692767,0.898096799,-0.351846684,0.269319554,0.896476932,-0.387283191,0.609480039,0.691770057,0.261268659,-0.612722319,0.745861949,-0.161986534,-0.253984558,0.953547171,-0.46096323,0.352231877,0.814521703,-0.482661399,0.621910957,0.616656092,0.344710092,-0.566543316,0.748467516,-0.160365281,-0.355280046,0.920901225,-0.482297216,0.214847469,0.849252589,-0.507762624,0.498689991,0.702485167,a
-0.41278556,-0.323148072,-0.851576984,0,0,0,0.53527577,-0.279183365,0.797205431,0.422873158,-0.252616307,0.87026622,0.277835078,-0.189359467,0.94178058,0.432771773,-0.371975207,0.821183924,0.428594415,-0.147067601,0.891447109,0.432922409,-0.007250084,0.901402033,0.309101295,0.70168099,0.641950292,0.351050439,-0.370130931,0.860096903,0.479261452,0.351418778,0.804247041,0.22150773,0.9005368,0.374122703,-0.015798983,0.991262513,0.130954279,0.26030205,-0.354422413,0.898124488,0.506408868,0.328037351,0.797459438,0.323583591,0.887661559,0.327644039,0.07665532,0.993565336,0.083377963,0.168532394,-0.346236864,0.922885077,0.562890287,0.250627459,0.787616913,0.405089714,0.846384364,0.345739543,0.124028156,0.982597123,0.138274762,a
-0.419088066,-0.316408724,-0.851029217,0,0,0,0.541965193,-0.281883413,0.791716787,0.424685701,-0.254872419,0.868724413,0.282552474,-0.193482065,0.939536476,0.447627633,-0.377895339,0.810447169,0.437754318,-0.163123086,0.884173069,0.437754324,-0.163122827,0.884173114,0.353264068,0.581922053,0.73251022,0.366376292,-0.377666671,0.850374211,0.484605408,0.346210112,0.803303278,0.213449497,0.898779509,0.382929113,-0.030063639,0.989252165,0.143095536,0.275910286,-0.36368131,0.88972435,0.511876783,0.318636021,0.797780198,0.318779692,0.88478795,0.339896738,0.067855303,0.992830268,0.098405879,0.184355882,-0.357043027,0.915714576,0.568947887,0.243849207,0.78538899,0.399646039,0.845172982,0.354916433,0.113576646,0.981899339,0.151571877,a
-0.425616235,-0.307949066,-0.850892603,0,0,0,0.547148334,-0.285775731,0.786740702,0.430360545,-0.259593188,0.864523672,0.286620565,-0.198145092,0.937329811,0.455400322,-0.385792035,0.802355939,0.444557414,-0.200552599,0.873010516,0.448985386,-0.111598617,0.886542651,0.340761658,0.623333388,0.703801805,0.374492758,-0.386200227,0.842973641,0.490654952,0.338434369,0.802944516,0.214846347,0.894834471,0.391295689,-0.030519214,0.987484305,0.154736309,0.284334366,-0.372868339,0.883245815,0.517966948,0.31278879,0.796161675,0.317902999,0.883252237,0.344678356,0.06274907,0.992306711,0.106723688,0.19299035,-0.366737437,0.910087016,0.575329243,0.238619862,0.782340606,0.398871442,0.844073327,0.358387767,0.108753453,0.98117095,0.159612822,a
-0.393858761,-0.295647591,-0.870326221,0,0,0,0.544079006,-0.276946468,0.792009274,0.360380189,-0.240397118,0.90129648,0.171282483,-0.152031945,0.97342108,0.442913682,-0.395576284,0.804578693,0.38877437,0.141369127,0.910422572,0.299234309,0.735015088,0.608450202,0.194154853,0.931336977,0.308083315,0.360953596,-0.399106255,0.842868138,0.459385337,0.329031727,0.825047414,0.18548926,0.885382424,0.426253091,-0.049685971,0.981028293,0.187389414,0.269403288,-0.389128649,0.880909055,0.487498873,0.311612463,0.815624007,0.280360949,0.88578877,0.369832384,0.015104792,0.992261771,0.123241321,0.177225198,-0.386017108,0.905307694,0.547932916,0.239825463,0.801407055,0.360917539,0.850213212,0.38324408,0.061382496,0.981769735,0.179889903,a
-0.38536793,-0.281739265,-0.878700495,0,0,0,0.534841669,-0.292365388,0.792759023,0.364934765,-0.261324985,0.893606104,0.182777776,-0.181224482,0.96630739,0.432239945,-0.40870668,0.803820552,0.402743426,0.074466357,0.912278737,0.274366448,0.683750844,0.676171455,0.145334098,0.906098358,0.397320733,0.349843692,-0.412412848,0.841145073,0.451535632,0.315465836,0.834623795,0.182457005,0.880188221,0.438153098,-0.047968524,0.978559078,0.200302651,0.257917586,-0.402567646,0.878303939,0.479678063,0.297602359,0.825434305,0.280427253,0.878866418,0.385946077,0.020503554,0.990110406,0.138783963,0.16548703,-0.399394447,0.901719534,0.539925261,0.225838378,0.81085001,0.361882443,0.841573612,0.400992461,0.068390984,0.97816502,0.196254597,a
